order_id,user_id,restaurant_id,order_date,order_amount,discount,final_amount,status,rating
381,859,150,2025-09-25 15:07:33,436.9,0,436.9,Delivered,5
382,657,139,2025-05-09 15:31:01,182.04,0,182.04,Delivered,5
383,708,54,2025-08-25 21:56:56,228.71,45.74,182.97,Delivered,5
384,353,133,2025-08-22 13:27:03,143.99,0,143.99,Delivered,5
385,730,152,2025-06-02 13:17:10,1331.17,0,1331.17,Delivered,3
386,202,17,2025-07-14 19:54:02,906.06,90.61,815.45,Delivered,2
387,705,47,2025-07-25 21:22:19,236.54,0,236.54,Delivered,
388,565,157,2025-05-16 15:39:10,1322.51,0,1322.51,Delivered,
389,752,110,2025-09-17 13:35:05,283.54,0,283.54,Delivered,
390,834,142,2025-05-24 20:23:43,426.54,85.31,341.23,Delivered,5
391,198,110,2025-08-25 22:10:25,286.08,42.91,243.17,Cancelled,
392,650,139,2025-01-26 17:53:53,447.96,0,447.96,Delivered,
393,230,8,2025-08-17 21:45:51,429.1,0,429.1,Delivered,5
394,586,146,2025-12-10 20:05:59,663.84,0,663.84,Delivered,3
395,21,91,2025-11-06 15:16:17,52.12,0,52.12,Delivered,
396,731,180,2025-11-01 15:52:15,235.27,11.76,223.51,Delivered,5
397,741,71,2025-12-01 11:30:32,159.95,0,159.95,Delivered,4
398,270,198,2025-07-10 12:09:04,124.75,0,124.75,Delivered,5
399,159,8,2025-04-10 23:02:40,1429.07,0,1429.07,Delivered,5
400,763,74,2025-12-17 22:23:32,243.49,0,243.49,Delivered,
401,768,100,2025-08-27 00:12:52,750.59,112.59,638.0,Cancelled,
402,202,101,2025-06-05 14:37:55,322.26,64.45,257.81,Delivered,2
403,405,152,2025-08-20 19:23:10,474.47,0,474.47,Delivered,5
404,472,142,2025-07-31 11:47:24,300.48,0,300.48,Delivered,3
405,256,153,2025-10-21 18:15:34,287.11,43.07,244.04,Delivered,5
406,876,52,2025-06-22 12:19:42,475.67,47.57,428.1,Delivered,
407,145,70,2025-03-09 20:15:49,386.45,38.65,347.8,Delivered,4
408,222,72,2025-09-30 09:12:43,328.78,16.44,312.34,Delivered,5
409,983,43,2025-06-25 13:34:59,478.24,0,478.24,Delivered,5
410,127,1,2025-11-14 10:30:00,320.55,0,320.55,Cancelled,
411,122,11,2025-04-08 19:03:06,754.99,37.75,717.24,Delivered,5
412,445,71,2025-07-11 21:09:01,356.58,0,356.58,Delivered,
413,523,176,2025-01-22 15:42:27,632.06,0,632.06,Cancelled,
414,865,12,2025-04-27 14:23:22,316.88,0,316.88,Delivered,
415,457,113,2025-03-30 19:39:17,721.75,0,721.75,Delivered,
416,163,83,2025-01-13 17:52:11,808.63,161.73,646.9,Delivered,4
417,250,109,2025-10-19 11:52:36,494.21,0,494.21,Delivered,1
418,175,15,2025-09-02 19:22:40,283.3,0,283.3,Delivered,5
419,944,96,2025-07-16 19:12:38,922.4,0,922.4,Delivered,5
420,362,84,2025-12-29 19:08:27,232.11,0,232.11,Delivered,2
421,980,86,2025-12-09 10:56:27,351.35,70.27,281.08,Delivered,3
422,176,71,2025-08-26 19:06:26,26.42,0,26.42,Delivered,
423,602,11,2025-05-23 20:36:13,163.27,0,163.27,Delivered,
424,162,160,2025-06-06 17:27:01,271.38,0,271.38,Delivered,4
425,549,5,2025-03-26 21:04:06,484.02,0,484.02,Delivered,4
426,952,156,2025-08-18 16:16:11,317.43,0,317.43,Delivered,4
427,202,97,2025-03-21 19:32:01,792.24,0,792.24,Delivered,2
428,323,146,2025-08-05 20:04:36,248.67,0,248.67,Delivered,4
429,455,194,2025-03-27 20:00:10,634.43,63.44,570.99,Delivered,5
430,242,157,2025-10-31 12:32:21,367.92,73.58,294.34,Delivered,
431,879,174,2025-10-22 12:23:17,177.27,0,177.27,Cancelled,
432,799,25,2025-07-18 20:08:19,194.41,38.88,155.53,Delivered,5
433,549,49,2025-03-02 08:34:51,189.77,0,189.77,Delivered,4
434,956,190,2025-01-20 11:16:42,278.04,0,278.04,Cancelled,
435,994,143,2025-10-02 15:48:57,597.27,0,597.27,Delivered,4
436,567,71,2025-01-16 19:30:33,214.15,0,214.15,Delivered,5
437,991,87,2025-02-02 12:27:42,97.37,0,97.37,Delivered,
438,804,194,2025-03-17 14:44:35,250.22,0,250.22,Delivered,5
439,856,23,2025-02-22 19:49:16,500.48,100.1,400.38,Delivered,2
440,40,4,2025-09-20 17:54:17,541.6,81.24,460.36,Delivered,
441,484,155,2025-06-23 11:34:08,218.31,0,218.31,Delivered,
442,451,145,2025-03-09 17:33:58,151.0,7.55,143.45,Delivered,5
443,793,70,2025-11-19 11:42:02,302.06,45.31,256.75,Delivered,5
444,922,80,2025-09-17 12:15:40,1519.08,0,1519.08,Delivered,
445,325,52,2025-12-24 12:28:14,326.93,32.69,294.24,Delivered,
446,709,103,2025-09-13 16:03:26,429.18,0,429.18,Delivered,
447,584,162,2025-09-28 12:50:44,579.93,0,579.93,Delivered,5
448,964,155,2025-10-26 11:51:41,403.29,0,403.29,Delivered,5
449,532,154,2025-07-24 16:14:33,182.54,0,182.54,Delivered,3
450,582,90,2025-11-03 11:04:53,109.88,5.49,104.39,Delivered,5
451,938,117,2025-05-30 21:13:44,262.65,0,262.65,Delivered,5
452,411,129,2025-12-10 12:58:18,44.88,4.49,40.39,Delivered,3
453,790,162,2025-05-14 21:20:29,490.35,0,490.35,Cancelled,
454,984,55,2025-11-11 10:26:25,1051.96,0,1051.96,Delivered,5
455,624,183,2025-08-30 12:14:41,818.76,0,818.76,Delivered,5
456,176,71,2025-02-07 23:04:14,74.89,0,74.89,Delivered,
457,462,105,2025-08-24 11:28:04,646.02,0,646.02,Delivered,1
458,55,13,2025-12-21 13:07:40,293.2,0,293.2,Delivered,5
459,955,76,2025-10-03 13:35:37,239.75,0,239.75,Cancelled,
460,735,178,2025-02-18 21:41:08,1091.82,54.59,1037.23,Delivered,4
461,821,8,2025-06-09 21:36:43,818.0,163.6,654.4,Delivered,
462,812,91,2025-07-24 18:08:49,191.6,28.74,162.86,Delivered,
463,313,81,2025-03-09 08:17:05,542.68,0,542.68,Delivered,4
464,973,175,2025-03-02 19:49:35,376.74,75.35,301.39,Delivered,4
465,221,172,2025-03-03 18:03:26,108.08,0,108.08,Delivered,4
466,337,50,2025-08-13 19:29:07,378.28,37.83,340.45,Delivered,2
467,396,176,2025-08-04 10:51:40,874.68,0,874.68,Delivered,4
468,904,13,2025-04-21 16:08:10,544.94,108.99,435.95,Delivered,5
469,567,3,2025-04-21 08:21:32,261.16,39.17,221.99,Delivered,3
470,214,37,2025-10-22 20:38:20,219.21,0,219.21,Delivered,
471,803,32,2025-01-23 12:36:54,375.8,0,375.8,Cancelled,
472,610,62,2025-11-04 13:40:19,341.87,51.28,290.59,Delivered,
473,472,129,2025-12-25 13:49:58,266.82,0,266.82,Delivered,4
474,326,24,2025-07-07 13:20:56,1361.08,0,1361.08,Delivered,2
475,277,84,2025-05-06 12:30:28,69.99,10.5,59.49,Delivered,5
476,928,19,2025-11-26 18:06:15,500.01,0,500.01,Delivered,4
477,706,184,2025-08-29 19:50:08,82.37,0,82.37,Delivered,
478,222,10,2025-04-29 11:31:20,246.16,24.62,221.54,Delivered,5
479,540,71,2025-07-24 20:44:26,199.09,0,199.09,Delivered,5
480,668,14,2025-10-22 12:25:10,37.94,0,37.94,Delivered,
481,472,31,2025-11-06 16:31:02,373.76,56.06,317.7,Delivered,4
482,601,86,2025-08-01 07:31:34,722.72,144.54,578.18,Delivered,
483,388,158,2025-12-25 22:13:46,160.97,0,160.97,Delivered,4
484,602,68,2025-03-11 12:56:38,501.93,100.39,401.54,Delivered,5
485,431,34,2025-10-22 21:43:22,588.61,0,588.61,Delivered,5
486,425,65,2025-11-01 19:41:01,158.61,0,158.61,Delivered,
487,735,74,2025-06-10 21:31:02,126.85,0,126.85,Delivered,3
488,141,134,2025-12-20 20:25:48,340.86,0,340.86,Delivered,4
489,666,100,2025-12-24 10:56:50,1228.65,0,1228.65,Delivered,5
490,505,49,2025-04-15 16:23:35,1376.0,0,1376.0,Delivered,2
491,973,162,2025-10-02 13:52:02,242.92,0,242.92,Delivered,
492,794,3,2025-10-06 17:09:39,116.65,0,116.65,Delivered,4
493,924,145,2025-06-15 20:56:02,651.33,130.27,521.06,Delivered,1
494,266,11,2025-07-02 13:35:44,689.6,0,689.6,Delivered,
495,828,46,2025-12-20 21:48:05,202.34,0,202.34,Delivered,3
496,491,66,2025-05-13 08:18:42,199.06,0,199.06,Delivered,5
497,408,41,2025-11-07 18:19:01,817.6,0,817.6,Cancelled,
498,444,63,2025-07-13 12:55:06,408.18,61.23,346.95,Delivered,5
499,750,7,2025-06-22 23:57:07,996.08,0,996.08,Delivered,4
500,86,161,2025-12-07 15:44:31,663.15,0,663.15,Delivered,2
501,499,177,2025-03-08 12:04:38,43.28,0,43.28,Delivered,3
502,332,153,2025-10-28 20:40:19,196.96,0,196.96,Delivered,
503,376,94,2025-05-14 09:31:37,522.34,0,522.34,Delivered,4
504,440,36,2025-04-23 15:48:10,84.42,0,84.42,Delivered,
505,785,157,2025-09-16 21:55:47,548.95,0,548.95,Delivered,5
506,184,181,2025-02-09 17:49:47,728.98,0,728.98,Delivered,4
507,819,40,2025-09-16 17:35:47,223.84,0,223.84,Delivered,3
508,773,162,2025-01-15 20:00:42,837.47,167.49,669.98,Delivered,3
509,841,7,2025-03-02 14:42:50,814.82,0,814.82,Cancelled,
510,281,103,2025-06-04 19:49:59,361.35,0,361.35,Delivered,
511,420,178,2025-05-04 20:13:08,276.74,0,276.74,Delivered,5
512,504,93,2025-09-22 19:58:13,180.39,0,180.39,Cancelled,
513,286,68,2025-09-05 19:52:17,173.73,0,173.73,Delivered,4
514,736,155,2025-11-24 21:56:37,89.24,0,89.24,Delivered,5
515,240,72,2025-10-22 07:41:02,1049.96,105.0,944.96,Delivered,4
516,938,138,2025-09-22 18:49:53,172.94,0,172.94,Delivered,4
517,81,138,2025-12-28 19:04:45,293.34,0,293.34,Delivered,4
518,840,175,2025-05-11 11:09:17,222.3,0,222.3,Delivered,
519,4,30,2025-03-24 09:01:43,79.12,0,79.12,Delivered,
520,683,27,2025-07-14 11:28:41,697.82,69.78,628.04,Delivered,4
521,844,65,2025-01-16 19:56:24,158.61,0,158.61,Delivered,4
522,3,53,2025-07-21 12:45:24,164.56,0,164.56,Delivered,5
523,191,125,2025-08-05 11:09:38,131.18,0,131.18,Delivered,4
524,146,46,2025-11-28 08:45:35,249.54,0,249.54,Delivered,
525,57,140,2025-11-26 21:53:09,176.66,0,176.66,Delivered,5
526,850,166,2025-06-15 22:05:25,26.12,0,26.12,Delivered,
527,125,198,2025-10-02 17:19:35,65.19,0,65.19,Delivered,5
528,137,24,2025-07-03 19:29:32,926.96,0,926.96,Delivered,4
529,795,195,2025-01-27 09:10:34,532.25,0,532.25,Delivered,4
530,528,137,2025-10-13 08:32:35,139.57,0,139.57,Delivered,4
531,815,107,2025-04-12 21:53:52,605.12,0,605.12,Delivered,2
532,310,118,2025-01-10 21:53:07,31.93,0,31.93,Delivered,3
533,733,57,2025-02-17 23:28:30,506.42,0,506.42,Delivered,3
534,39,89,2025-06-17 07:50:54,428.46,21.42,407.04,Delivered,3
535,579,74,2025-07-30 12:18:53,387.54,0,387.54,Delivered,4
536,563,133,2025-05-07 20:55:13,326.66,0,326.66,Delivered,
537,355,64,2025-07-09 17:06:23,888.51,0,888.51,Delivered,3
538,869,120,2025-07-21 19:48:44,292.37,0,292.37,Delivered,5
539,184,147,2025-09-10 11:34:05,696.24,0,696.24,Delivered,3
540,21,124,2025-02-21 19:19:10,373.77,0,373.77,Cancelled,
541,86,96,2025-12-11 09:12:28,329.07,0,329.07,Delivered,4
542,761,183,2025-01-03 12:28:26,1272.84,0,1272.84,Delivered,
543,570,121,2025-08-15 11:26:57,67.16,0,67.16,Delivered,5
544,124,156,2025-10-29 21:57:35,204.46,0,204.46,Delivered,5
545,712,101,2025-08-24 18:13:10,61.0,0,61.0,Delivered,5
546,761,59,2025-10-18 12:54:17,300.09,0,300.09,Delivered,5
547,257,159,2025-10-16 20:51:39,117.74,17.66,100.08,Cancelled,
548,970,95,2025-10-11 19:29:33,1283.44,0,1283.44,Delivered,
549,581,84,2025-05-30 10:15:24,150.25,7.51,142.74,Delivered,2
550,925,33,2025-04-16 13:47:23,47.16,0,47.16,Delivered,
551,924,6,2025-03-11 21:02:54,982.56,98.26,884.3,Cancelled,
552,291,176,2025-12-23 20:44:01,607.59,0,607.59,Delivered,
553,476,37,2025-10-18 20:26:45,275.46,41.32,234.14,Delivered,4
554,231,141,2025-06-22 23:05:17,245.04,36.76,208.28,Delivered,5
555,258,173,2025-11-03 23:02:34,1464.36,0,1464.36,Delivered,5
556,435,64,2025-07-26 20:51:07,279.89,0,279.89,Delivered,2
557,811,112,2025-11-16 21:19:38,500.46,0,500.46,Delivered,4
558,126,72,2025-07-28 11:08:05,830.92,41.55,789.37,Cancelled,
559,140,46,2025-07-03 18:03:49,152.53,0,152.53,Delivered,5
560,844,124,2025-06-10 12:04:19,252.5,0,252.5,Delivered,
561,33,130,2025-08-19 12:05:06,842.33,0,842.33,Delivered,5
562,449,100,2025-08-21 19:28:47,900.48,0,900.48,Delivered,3
563,444,101,2025-03-01 09:18:44,662.99,0,662.99,Delivered,4
564,681,17,2025-10-06 11:07:51,192.36,0,192.36,Delivered,2
565,722,89,2025-09-22 14:18:19,347.1,0,347.1,Delivered,5
566,49,83,2025-04-23 06:07:13,747.21,149.44,597.77,Delivered,
567,738,102,2025-03-31 12:44:24,146.62,0,146.62,Delivered,5
568,950,6,2025-07-16 20:20:21,435.85,0,435.85,Delivered,5
569,330,80,2025-02-12 19:43:45,427.82,0,427.82,Delivered,5
570,271,39,2025-11-30 20:03:17,167.09,0,167.09,Delivered,
571,454,13,2025-07-22 23:03:25,686.14,0,686.14,Delivered,3
572,222,65,2025-07-02 18:49:07,218.25,10.91,207.34,Delivered,
573,313,194,2025-12-13 19:13:21,815.55,122.33,693.22,Delivered,3
574,260,89,2025-05-29 19:03:34,365.91,0,365.91,Delivered,5
575,394,56,2025-08-06 13:07:36,204.63,20.46,184.17,Cancelled,
576,295,134,2025-01-29 19:48:37,214.66,21.47,193.19,Delivered,4
577,186,44,2025-03-11 11:30:13,216.9,32.53,184.37,Cancelled,
578,74,109,2025-03-19 12:04:25,582.8,0,582.8,Delivered,
579,189,92,2025-08-12 18:32:44,109.48,21.9,87.58,Cancelled,
580,642,40,2025-12-16 13:05:33,69.35,0,69.35,Delivered,
581,806,133,2025-03-25 13:34:54,186.84,28.03,158.81,Delivered,
582,743,162,2025-08-29 12:57:15,916.94,137.54,779.4,Delivered,4
583,354,127,2025-02-26 20:12:22,1651.41,0,1651.41,Delivered,4
584,97,157,2025-12-14 21:31:00,479.39,0,479.39,Cancelled,
585,684,13,2025-06-20 22:33:25,340.81,0,340.81,Delivered,3
586,832,35,2025-06-13 14:01:45,729.5,0,729.5,Delivered,5
587,380,59,2025-12-05 20:07:11,300.09,30.01,270.08,Delivered,
588,113,120,2025-10-06 11:24:38,103.39,0,103.39,Delivered,5
589,618,175,2025-04-16 00:52:43,360.66,0,360.66,Delivered,5
590,133,162,2025-08-13 21:24:25,1239.33,185.9,1053.43,Delivered,4
591,198,123,2025-12-01 19:00:38,545.49,81.82,463.67,Delivered,4
592,90,195,2025-06-26 12:22:42,502.44,0,502.44,Delivered,4
593,809,153,2025-06-27 09:18:50,421.16,0,421.16,Delivered,3
594,495,66,2025-02-27 17:06:05,104.24,0,104.24,Delivered,3
595,973,42,2025-07-11 12:54:10,630.81,0,630.81,Delivered,3
596,642,33,2025-08-28 12:32:53,174.61,34.92,139.69,Delivered,5
597,313,38,2025-08-25 15:30:31,272.93,40.94,231.99,Delivered,3
598,525,90,2025-01-04 21:29:05,335.73,0,335.73,Delivered,
599,478,36,2025-06-13 19:40:12,84.42,0,84.42,Delivered,5
600,654,154,2025-04-21 13:53:13,383.5,0,383.5,Delivered,
601,411,149,2025-07-26 13:34:31,234.86,0,234.86,Delivered,5
602,602,175,2025-04-04 20:37:50,326.44,0,326.44,Delivered,4
603,309,9,2025-02-12 07:58:10,344.12,68.82,275.3,Delivered,5
604,534,143,2025-04-15 12:02:01,374.31,0,374.31,Delivered,4
605,699,131,2025-11-21 21:06:09,536.16,0,536.16,Delivered,5
606,240,190,2025-10-31 23:03:36,272.68,13.63,259.05,Delivered,5
607,282,178,2025-07-13 12:38:09,259.46,0,259.46,Delivered,
608,177,59,2025-06-13 20:19:16,256.17,0,256.17,Delivered,
609,812,95,2025-05-01 17:24:06,536.2,0,536.2,Delivered,5
610,873,156,2025-04-03 19:45:19,824.18,0,824.18,Delivered,3
611,71,69,2025-11-02 08:55:46,1889.4,0,1889.4,Delivered,
612,735,4,2025-11-10 15:45:08,107.13,0,107.13,Delivered,
613,585,186,2025-07-28 19:57:38,909.62,0,909.62,Delivered,5
614,505,133,2025-01-13 19:11:45,200.03,0,200.03,Delivered,4
615,175,145,2025-02-13 23:23:16,368.11,55.22,312.89,Cancelled,
616,601,186,2025-12-04 14:32:41,731.51,0,731.51,Cancelled,
617,915,68,2025-03-05 10:02:58,703.69,0,703.69,Delivered,
618,833,121,2025-09-27 07:36:08,179.34,0,179.34,Delivered,5
619,41,46,2025-11-25 20:36:23,111.23,0,111.23,Delivered,
620,161,93,2025-04-07 18:51:27,580.36,116.07,464.29,Delivered,3
621,124,191,2025-10-21 13:25:43,798.96,0,798.96,Delivered,5
622,658,144,2025-08-07 19:48:34,340.68,0,340.68,Delivered,4
623,865,195,2025-05-14 17:48:05,1226.97,0,1226.97,Delivered,3
624,484,162,2025-05-29 11:52:22,163.45,0,163.45,Cancelled,
625,276,157,2025-11-02 21:16:39,458.53,0,458.53,Delivered,4
626,151,86,2025-10-18 19:39:47,794.96,119.24,675.72,Delivered,5
627,53,21,2025-08-31 23:21:21,305.22,0,305.22,Cancelled,
628,209,18,2025-03-13 18:53:36,789.56,0,789.56,Delivered,5
629,554,45,2025-03-27 13:36:13,959.09,0,959.09,Cancelled,
630,172,135,2025-12-13 13:44:47,531.09,106.22,424.87,Delivered,
631,646,68,2025-06-26 12:00:55,412.17,0,412.17,Delivered,5
632,835,18,2025-09-16 13:19:01,780.44,0,780.44,Delivered,
633,505,195,2025-12-02 13:05:43,916.81,0,916.81,Delivered,
634,26,63,2025-12-25 20:24:40,505.35,0,505.35,Delivered,5
635,510,134,2025-04-26 16:14:05,324.76,0,324.76,Delivered,2
636,118,83,2025-07-09 13:04:36,375.03,0,375.03,Delivered,
637,414,162,2025-07-10 21:11:34,663.91,0,663.91,Delivered,4
638,899,132,2025-02-02 11:27:13,191.65,0,191.65,Delivered,
639,530,131,2025-11-13 20:44:58,343.68,17.18,326.5,Delivered,4
640,176,92,2025-05-21 08:34:14,936.36,187.27,749.09,Cancelled,
641,936,164,2025-06-27 11:00:46,813.72,81.37,732.35,Delivered,5
642,133,100,2025-09-26 09:23:09,1059.14,0,1059.14,Delivered,4
643,515,76,2025-07-05 11:35:39,684.46,0,684.46,Delivered,5
644,581,125,2025-09-19 19:34:21,131.18,0,131.18,Delivered,4
645,436,66,2025-05-04 17:47:37,221.7,44.34,177.36,Delivered,2
646,624,83,2025-08-14 13:13:47,372.18,0,372.18,Delivered,4
647,670,195,2025-09-14 20:07:10,812.6,0,812.6,Delivered,
648,88,134,2025-09-26 20:23:49,170.43,25.56,144.87,Delivered,
649,186,40,2025-01-01 22:48:29,232.1,23.21,208.89,Delivered,5
650,229,88,2025-07-13 22:36:41,1207.49,0,1207.49,Delivered,4
651,69,98,2025-10-23 20:35:40,1119.55,167.93,951.62,Delivered,5
652,141,110,2025-04-28 11:52:53,1033.09,0,1033.09,Delivered,4
653,260,162,2025-08-18 18:43:45,337.01,50.55,286.46,Cancelled,
654,328,178,2025-05-22 18:07:48,1626.45,0,1626.45,Delivered,
655,976,63,2025-11-28 14:49:49,503.12,0,503.12,Cancelled,
656,884,137,2025-12-20 19:28:49,561.35,56.14,505.21,Delivered,4
657,673,131,2025-03-03 09:48:49,189.7,0,189.7,Delivered,5
658,309,93,2025-06-24 21:19:54,368.12,0,368.12,Cancelled,
659,459,115,2025-04-22 18:58:55,1010.94,0,1010.94,Delivered,5
660,901,26,2025-12-27 19:38:00,891.58,133.74,757.84,Delivered,
661,362,182,2025-01-27 12:57:30,1366.48,0,1366.48,Delivered,5
662,589,82,2025-05-18 15:46:51,196.19,0,196.19,Delivered,4
663,430,125,2025-11-04 10:57:16,316.0,31.6,284.4,Delivered,5
664,910,21,2025-08-07 12:47:49,119.78,0,119.78,Delivered,3
665,25,177,2025-09-08 20:54:26,168.54,0,168.54,Delivered,5
666,554,33,2025-06-08 13:01:19,207.74,0,207.74,Delivered,4
667,815,22,2025-01-14 11:24:39,377.1,0,377.1,Delivered,5
668,932,151,2025-11-04 20:18:30,668.17,33.41,634.76,Cancelled,
669,657,106,2025-06-06 12:37:02,412.82,0,412.82,Delivered,3
670,452,61,2025-09-27 14:52:51,669.45,0,669.45,Delivered,
671,533,127,2025-01-11 12:22:31,358.82,0,358.82,Cancelled,
672,599,83,2025-07-15 20:27:42,856.55,0,856.55,Delivered,4
673,787,63,2025-05-21 17:57:54,639.59,0,639.59,Cancelled,
674,14,61,2025-09-20 07:23:30,443.11,0,443.11,Delivered,5
675,457,88,2025-08-03 19:44:00,915.03,0,915.03,Delivered,5
676,989,92,2025-06-15 19:36:20,280.54,0,280.54,Delivered,2
677,451,198,2025-10-28 21:06:36,304.99,0,304.99,Delivered,5
678,750,111,2025-09-27 12:33:00,743.76,0,743.76,Delivered,4
679,127,112,2025-10-23 18:44:22,1051.65,0,1051.65,Delivered,3
680,281,68,2025-07-17 18:53:46,1131.46,113.15,1018.31,Delivered,4
681,831,161,2025-06-04 21:11:32,336.4,0,336.4,Delivered,4
682,473,55,2025-12-16 19:55:32,789.9,157.98,631.92,Delivered,
683,455,8,2025-05-16 07:28:19,725.49,145.1,580.39,Delivered,3
684,733,146,2025-08-17 13:30:22,221.28,0,221.28,Delivered,4
685,161,93,2025-12-13 22:44:16,640.57,0,640.57,Delivered,5
686,581,182,2025-11-03 17:16:20,897.02,134.55,762.47,Cancelled,
687,926,145,2025-08-07 12:47:07,498.57,99.71,398.86,Delivered,5
688,735,175,2025-03-10 13:25:47,256.52,25.65,230.87,Delivered,3
689,831,99,2025-11-16 13:28:47,522.43,0,522.43,Delivered,4
690,478,38,2025-05-14 12:34:24,415.57,20.78,394.79,Delivered,
691,208,133,2025-02-12 21:33:41,69.96,0,69.96,Delivered,2
692,8,55,2025-09-21 11:36:46,465.74,0,465.74,Delivered,5
693,105,153,2025-10-03 13:56:14,90.15,0,90.15,Delivered,
694,318,162,2025-04-02 17:49:57,337.01,0,337.01,Delivered,5
695,113,32,2025-06-09 09:42:56,448.42,22.42,426.0,Delivered,4
696,271,89,2025-07-22 12:09:34,260.14,0,260.14,Delivered,
697,284,4,2025-08-27 17:03:16,729.35,0,729.35,Cancelled,
698,436,122,2025-12-29 12:44:03,636.78,0,636.78,Delivered,2
699,284,18,2025-11-21 07:44:57,1041.48,0,1041.48,Cancelled,
700,229,182,2025-03-05 17:43:38,842.73,168.55,674.18,Delivered,
701,175,115,2025-09-12 20:51:35,364.86,0,364.86,Delivered,5
702,39,164,2025-10-29 21:52:05,330.03,0,330.03,Delivered,3
703,165,25,2025-06-19 21:37:52,178.0,8.9,169.1,Delivered,
704,240,124,2025-07-24 22:05:59,281.46,42.22,239.24,Delivered,5
705,406,71,2025-04-23 17:44:38,52.84,0,52.84,Delivered,5
706,953,113,2025-11-28 21:39:34,291.75,29.18,262.57,Cancelled,
707,823,92,2025-12-07 21:16:57,839.55,0,839.55,Cancelled,
708,225,71,2025-10-19 12:33:10,230.08,0,230.08,Delivered,4
709,48,155,2025-09-17 10:02:55,764.42,0,764.42,Cancelled,
710,789,89,2025-12-19 18:26:02,86.96,0,86.96,Cancelled,
711,902,191,2025-10-02 20:03:31,936.05,0,936.05,Delivered,5
712,943,50,2025-06-15 11:05:07,178.24,0,178.24,Delivered,4
713,305,164,2025-03-23 19:18:42,420.96,21.05,399.91,Delivered,
714,107,62,2025-12-01 15:31:49,156.17,0,156.17,Delivered,4
715,402,191,2025-02-22 17:48:50,449.4,22.47,426.93,Delivered,
716,131,181,2025-09-08 20:42:48,1161.24,0,1161.24,Delivered,2
717,176,92,2025-10-11 08:10:56,608.67,0,608.67,Delivered,
718,884,30,2025-11-11 15:55:33,142.8,0,142.8,Delivered,3
719,53,95,2025-05-30 20:19:21,500.94,75.14,425.8,Delivered,2
720,17,77,2025-08-21 21:23:08,299.44,0,299.44,Delivered,4
721,826,110,2025-06-25 19:59:32,231.46,0,231.46,Delivered,5
722,915,162,2025-10-05 16:28:30,326.9,0,326.9,Delivered,4
723,334,92,2025-07-17 20:36:58,547.09,109.42,437.67,Delivered,
724,45,165,2025-12-22 12:46:27,996.51,149.48,847.03,Delivered,5
725,886,60,2025-12-22 15:32:07,602.32,0,602.32,Delivered,4
726,288,59,2025-03-16 13:31:47,1054.9,0,1054.9,Delivered,3
727,762,146,2025-03-27 11:40:39,284.86,56.97,227.89,Delivered,2
728,265,197,2025-06-28 17:37:36,63.93,9.59,54.34,Delivered,
729,360,10,2025-02-09 13:45:08,289.24,0,289.24,Delivered,
730,524,175,2025-07-04 12:15:37,120.22,0,120.22,Delivered,5
731,229,84,2025-08-08 23:43:26,230.58,0,230.58,Delivered,4
732,212,133,2025-02-24 18:03:28,390.94,58.64,332.3,Delivered,5
733,876,122,2025-05-18 22:56:18,1053.2,0,1053.2,Delivered,
734,841,82,2025-12-09 12:06:45,1942.27,0,1942.27,Delivered,
735,147,102,2025-11-17 11:56:42,317.36,47.6,269.76,Delivered,5
736,668,129,2025-05-24 21:25:40,104.28,0,104.28,Cancelled,
737,77,165,2025-08-19 16:49:46,1023.34,0,1023.34,Cancelled,
738,763,67,2025-09-12 12:55:21,617.37,61.74,555.63,Delivered,4
739,189,131,2025-01-06 00:07:17,189.7,0,189.7,Delivered,
